Event	ID	Name			Wwise Object Path	Notes
	16747207	Egg_ShieldActivate			\Default Work Unit\Egg\Egg_ShieldActivate	
	269417926	Ambient_DistantImpacts			\Default Work Unit\Ambient\Ambient_DistantImpacts	
	768425324	Lumming_Ability_Electric_Start			\Default Work Unit\Lumming\Lumming_Ability_Electric_Start	
	842135496	Enemy_TakeDamage			\Default Work Unit\Enemy\Enemy_TakeDamage	
	941448663	Ambient_Collapse			\Default Work Unit\Ambient\Ambient_Collapse	
	950925848	Projectile_Hit_BasicProjectile			\Default Work Unit\Projectile\Projectile_Hit_BasicProjectile	
	1126770210	Egg_ShieldDestroy			\Default Work Unit\Egg\Egg_ShieldDestroy	
	1205999388	Enemy_Death			\Default Work Unit\Enemy\Enemy_Death	
	1242907925	Egg_Levitate			\Default Work Unit\Egg\Egg_Levitate	
	1305133589	Player_Jump			\Default Work Unit\Player\Player_Jump	
	1388907814	Enemy_Spawn_Adult			\Default Work Unit\Enemy\Enemy_Spawn_Adult	
	1410046624	Ambient_Wind			\Default Work Unit\Ambient\Ambient_Wind	
	1479913785	Music_Stinger_Defeat			\Default Work Unit\Music\Music_Stinger_Defeat	
	1485126323	Egg_PickUp			\Default Work Unit\Egg\Egg_PickUp	
	1512820010	Lumming_Idle_FireInteraction			\Default Work Unit\Lumming\Lumming_Idle_FireInteraction	
	1530017751	Enemy_Footstep_Baby			\Default Work Unit\Enemy\Enemy_Footstep_Baby	
	1598298728	Music_Menu			\Default Work Unit\Music\Music_Menu	
	1703828721	Lumming_Idle_ElectricInteraction			\Default Work Unit\Lumming\Lumming_Idle_ElectricInteraction	
	1749973457	Lumming_Ability_Fire_Start			\Default Work Unit\Lumming\Lumming_Ability_Fire_Start	
	1815360318	Enemy_Spawn_Baby			\Default Work Unit\Enemy\Enemy_Spawn_Baby	
	2208495489	Lumming_Ability_Fire_Impact			\Default Work Unit\Lumming\Lumming_Ability_Fire_Impact	
	2453392179	Player_Footstep			\Default Work Unit\Player\Player_Footstep	
	2851111675	Lumming_Heal			\Default Work Unit\Lumming\Lumming_Heal	
	2994932292	Projectile_Soul_Deploy			\Default Work Unit\Projectile\Projectile_Soul_Deploy	
	3112455934	Music_Gameplay_Rest			\Default Work Unit\Music\Music_Gameplay_Rest	
	3115620430	UI_Button_Special			\Default Work Unit\UI\UI_Button_Special	
	3220447791	Egg_Soul_Impact			\Default Work Unit\Egg\Egg_Soul_Impact	
	3345914708	UI_Button_Normal			\Default Work Unit\UI\UI_Button_Normal	
	3521032401	Enemy_Footstep_Adult			\Default Work Unit\Enemy\Enemy_Footstep_Adult	
	3600532549	Projectile_Hit_ElectricProjectile			\Default Work Unit\Projectile\Projectile_Hit_ElectricProjectile	
	3691532132	Enemy_Shoot_Basic			\Default Work Unit\Enemy\Enemy_Shoot_Basic	
	3727341601	Player_TakeDamage_Generic			\Default Work Unit\Player\Player_TakeDamage_Generic	
	3840296224	Player_ShootCharge_Electric			\Default Work Unit\Player\Player_ShootCharge_Electric	
	3890490206	Player_Burn			\Default Work Unit\Player\Player_Burn	
	3966329825	Music_Gameplay_Collapse			\Default Work Unit\Music\Music_Gameplay_Collapse	
	3986156551	Lumming_Levitate			\Default Work Unit\Lumming\Lumming_Levitate	
	3987036369	UI_Slider			\Default Work Unit\UI\UI_Slider	
	4004702906	Player_Shoot			\Default Work Unit\Player\Player_Shoot	
	4066633160	Music_Gameplay_Stage2			\Default Work Unit\Music\Music_Gameplay_Stage2	
	4066633161	Music_Gameplay_Stage3			\Default Work Unit\Music\Music_Gameplay_Stage3	
	4066633163	Music_Gameplay_Stage1			\Default Work Unit\Music\Music_Gameplay_Stage1	
	4213470894	Lumming_Ability_Electric_Impact			\Default Work Unit\Lumming\Lumming_Ability_Electric_Impact	
	4254684058	Music_Stinger_Victory			\Default Work Unit\Music\Music_Stinger_Victory	
	4275106484	Ambient_Lava			\Default Work Unit\Ambient\Ambient_Lava	

Switch Group	ID	Name			Wwise Object Path	Notes
	1833605183	Footstep_Surface			\Default Work Unit\Footstep_Surface	
	3124051321	Player_Shoot_Type			\Default Work Unit\Player_Shoot_Type	

Switch	ID	Name	Switch Group			Notes
	540301611	Lava	Footstep_Surface			
	1216965916	Stone	Footstep_Surface			
	3250089732	Electric	Player_Shoot_Type			
	3340296461	Basic	Player_Shoot_Type			

State Group	ID	Name			Wwise Object Path	Notes
	3890490206	Player_Burn			\Default Work Unit\Player_Burn	

State	ID	Name	State Group			Notes
	748895195	None	Player_Burn			
	3518279182	Burning	Player_Burn			
	4104232280	Not_Burning	Player_Burn			

Game Parameter	ID	Name			Wwise Object Path	Notes
	3748721091	Pitch_Slider			\Default Work Unit\Pitch_Slider	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	225716251	Player_Shoot_Electric	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\4F\{4F2F61AB-5C5F-079B-37CD-412FF2B99E6C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Shoot\Player_Shoot_Electric\Player_Shoot_Electric		258140
	235576888	Enemy_Spawn_Adult_3	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\55\{554C0747-884E-C62F-6F48-6BBEA34759AC}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Spawn_Adult\Enemy_Spawn_Adult_3		262488
	256724536	Egg_Levitate	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\E9\{E951B9C8-5473-1649-0BD7-7D307C00EE35}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Egg\Egg_Levitate		941868
	298032319	Enemy_Shoot_Basic_1	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\4A\{4A128793-3F2B-6CBC-6375-F4D10512673E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Shoot_Basic\Enemy_Shoot_Basic_1		151984
	321910503	Enemy_TakeDamage_1	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\92\{92ABE8B8-07E3-1248-FCA8-CCD187E1C06D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_TakeDamage\Enemy_TakeDamage_1		53724
	346723824	Ambient_DistantImpacts_1	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\8D\{8DF4CB1B-2167-33F7-7427-BD99076BF9B3}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_DistantImpacts\Ambient_DistantImpacts_1		2624096
	403220722	Player_TakeDamage_Generic_3	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\42\{42EFEDEA-75B5-1957-1076-0A2A9AD81254}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_TakeDamage_Generic\Player_TakeDamage_Generic_3		80540
	409772932	Player_Player_Footstep_Lava_2	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\49\{49279885-8CCF-1682-4F13-15787378342F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footstep\Player_Footstep_Lava\Player_Player_Footstep_Lava_2		92884
	414879116	Player_Burn_Start	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\88\{880AAAC1-41D4-47CE-260D-A5516E6F225E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Burn\Player_Burn_Start		696112
	426256890	Player_Shoot_Electric2	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\2E\{2E574D82-C9D0-58F1-2399-9271339995E8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Shoot\Player_Shoot_Electric\Player_Shoot_Electric2		205460
	433651031	Player_Player_Footstep_Stone_4	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\95\{95D7A808-239B-6689-BB21-7D8F08F24B2C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footstep\Player_Footstep_Stone\Player_Player_Footstep_Stone_4		34876
	472405016	UI_Button_Special	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\19\{19BF9758-08F4-1C4D-1A0B-8DA1ADC15845}.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Button_Special		25632
	532381909	Projectile_Soul_Deploy_1	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\8D\{8DA56352-4039-57EB-8435-B39DB4DDADFA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Projectile\Projectile_Soul_Deploy\Projectile_Soul_Deploy_1		57696
	533007242	Player_TakeDamage_Generic_5	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\EA\{EA4F8DC1-8843-4D3B-7FF5-1504CBC06BAD}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_TakeDamage_Generic\Player_TakeDamage_Generic_5		82356
	538417311	Projectile_Hit_BasicProjectile	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\98\{989EDC40-6280-C954-EC90-E1276D5269D8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Projectile\Projectile_Hit_BasicProjectile\Projectile_Hit_BasicProjectile		225052
	541581528	Player_TakeDamage_Generic_4	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\BC\{BC17EA98-5E99-3ADE-105A-33EDC06088F1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_TakeDamage_Generic\Player_TakeDamage_Generic_4		95160
	541912967	Egg_Pickup	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\7A\{7AECF24A-E085-BA69-7B49-AB2890E8AFA2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Egg\Egg_Pickup		153696
	580075034	Egg_ShieldDestroy	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\75\{75C46BCF-F5EE-1CF5-4893-9E431AC5C3E7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Egg\Egg_ShieldDestroy		576096
	619272677	Enemy_Shoot_Basic_3	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\6E\{6E61ECCB-D6DB-0F80-7F47-A0846F78CC82}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Shoot_Basic\Enemy_Shoot_Basic_3		154304
	623450889	Ambient_DistantImpacts_2	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\17\{17A302EA-DAC2-9F48-2509-831BB8990C67}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_DistantImpacts\Ambient_DistantImpacts_2		2016096
	642849261	Player_Burn_End	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\C5\{C5AEDCED-824E-0AB5-9C5E-FB5FEFCABE8D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Burn\Player_Burn_End		587644
	662917913	Egg_ShieldActivate	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\29\{29459E14-08FC-7CB5-AB06-49EF19DFAEAA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Egg\Egg_ShieldActivate		748896
	686454239	Ambient_DistantImpacts_6	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\AC\{ACE0D01C-7A94-B56E-92CB-08BEC78BD1FA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_DistantImpacts\Ambient_DistantImpacts_6		2112096
	687631586	Enemy_Spawn_Adult_1	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\D1\{D1E408AD-DB8D-6438-451A-C97FD3236F5C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Spawn_Adult\Enemy_Spawn_Adult_1		286412
	692635665	Ambient_DistantImpacts_5	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\E4\{E40D208A-9D01-5C5C-C0CD-374E38AB220E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_DistantImpacts\Ambient_DistantImpacts_5		2208096
	746078826	Ambient_Lava	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\ED\{ED59F7DD-2AE6-40A7-0130-27B0BFC72192}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_Lava		11424272
	748423447	Enemy_Shoot_Basic_2	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\8E\{8E0974B9-385B-2029-9D76-30534B307B07}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Shoot_Basic\Enemy_Shoot_Basic_2		171268
	774050302	Player_TakeDamage_Generic_2	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\D1\{D1EDA135-4648-EEA9-4EF0-554171C64583}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_TakeDamage_Generic\Player_TakeDamage_Generic_2		94100
	780748996	Lumming_Heal	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\6B\{6B5C55C0-6710-23A1-3689-C827A0E64CFF}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Lumming\Lumming_Heal		361016
	785818676	Player_Shoot_Basic	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\C4\{C4E6D90D-A75E-D408-3B8C-D957B8178DFE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Shoot\Player_Shoot_Basic\Player_Shoot_Basic		112660
	791673339	Enemy_Shoot_Basic_4	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\3A\{3A2EECF0-8DA2-60AA-6859-4C07FE251F9C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Shoot_Basic\Enemy_Shoot_Basic_4		158668
	803171057	Lumming_Ability_Electric_Impact	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\A7\{A7FCE693-AC7A-A080-A813-532ADF89FC53}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Lumming\Lumming_Ability_Electric_Impact\Lumming_Ability_Electric_Impact		507096
	811700119	Enemy_TakeDamage_2	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\DE\{DEA8F84E-9310-7008-3563-BE5C8587F89E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_TakeDamage\Enemy_TakeDamage_2		61832
	818804425	Ambient_DistantImpacts_4	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\0B\{0BB31916-1CF7-51CF-97A0-D4C8409CDEDC}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_DistantImpacts\Ambient_DistantImpacts_4		2112096
	820574024	Enemy_Death_1	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\74\{74A36F75-BED8-5B0B-87BE-9E22BA17E1EE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Death\Enemy_Death_1		244232
	826783670	Enemy_Footstep_Adult_1	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\CF\{CFA92188-0015-C481-06B3-382B190CF8BC}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Footstep_Adult\Enemy_Footstep_Adult_1		79432
	844587155	Enemy_TakeDamage_3	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\56\{561A36D5-3E02-B83B-1E53-941BBED1F798}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_TakeDamage\Enemy_TakeDamage_3		60164
	850576423	Enemy_TakeDamage_4	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\35\{353B86AE-5BFD-A4F3-16E7-9C2A383DBAF6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_TakeDamage\Enemy_TakeDamage_4		51492
	851326233	Ambient_DistantImpacts_3	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\1B\{1B3DED50-9E23-F485-18ED-7DB8B6A5E0F7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_DistantImpacts\Ambient_DistantImpacts_3		1728096
	866558810	Player_Player_Footstep_Lava_4	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\6C\{6CFCB49D-9E8A-4AE8-B13A-F87CD11365E7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footstep\Player_Footstep_Lava\Player_Player_Footstep_Lava_4		96968
	892475828	Enemy_Spawn_Adult_2	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\FE\{FE61A506-CF3A-3DAD-7133-4B215A46FCDF}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Enemy_Spawn_Adult\Enemy_Spawn_Adult_2		325000
	893337246	Ambient_Wind	Y:\Documents\GitHub\Prototipo_ShooterCute\Prototipo_ShooterCute_WwiseProject\.cache\58\{58195A03-09BC-8764-0112-AE0BA8DB5031}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Ambient_Wind		11328096
